,0
0.4966666666666667,0.9812082004060891
0.5,1.0115096937692334
0.5033333333333334,1.032091905895408
0.5066666666666667,1.0885269498044818
0.51,1.0105042194283858
0.5133333333333334,1.0693297144860043
0.5166666666666667,1.0931557966596033
0.52,1.199571878315077
0.5233333333333333,1.242058760840576
0.5266666666666667,1.2645941269775698
0.53,1.3094371993246636
0.5333333333333333,1.3506200757623474
0.5366666666666667,1.4821070580162443
0.54,1.4668023188131427
0.5433333333333333,1.5770894333157297
0.5466666666666667,1.5655238257997943
0.55,1.622820017813554
0.5533333333333333,1.6155854356697235
0.5566666666666668,1.6689631092483126
0.56,1.5534334362188194
0.5633333333333334,1.621791640368784
0.5666666666666667,1.6676443173533457
0.5700000000000001,1.6487868286662664
0.5733333333333334,1.7256031387920745
0.5766666666666667,1.6242353549082489
0.5800000000000001,1.5428854253162194
0.5833333333333334,1.5865480506851326
0.5866666666666667,1.6098573111146646
0.5900000000000001,1.5797738905224117
0.5933333333333334,1.5723412733234756
0.5966666666666667,1.585530600213565
0.6000000000000001,1.5267236044856176
0.6033333333333334,1.6438079225245543
0.6066666666666667,1.715958599109007
0.61,1.7056853880775011
0.6133333333333334,1.8154930932826292
0.6166666666666667,1.7951389793774204
0.62,1.8793576953527862
0.6233333333333334,1.9046835756936902
0.6266666666666667,1.892711294178672
0.63,1.7657970604054682
0.6333333333333334,1.6372025103960235
0.6366666666666667,1.6049600342005252
0.64,1.5785882095855497
0.6433333333333334,1.6316316983490002
0.6466666666666667,1.7879933611901249
0.65,1.8139475111278593
0.6533333333333333,1.832612582813404
0.6566666666666667,1.8857154117449513
0.66,1.9751803080137462
0.6633333333333333,1.9287151678448649
0.6666666666666667,1.9096494174326346
0.67,1.8694289422884158
0.6733333333333333,1.8385488939819326
0.6766666666666667,1.6356150202411892
0.68,1.6290092484427392
0.6833333333333333,1.690308534161591
0.6866666666666668,1.6364678239750396
0.6900000000000001,1.596013911040664
0.6933333333333334,1.5016436328313438
0.6966666666666667,1.409020745903614
0.7000000000000001,1.3643292446687367
0.7033333333333334,1.2786705699527048
0.7066666666666667,1.207582755940058
0.7100000000000001,1.1092551820430452
0.7133333333333334,1.1335862563972845
0.7166666666666667,1.1041052781946064
0.7200000000000001,1.033286274505852
0.7233333333333334,1.098968560590903
0.7266666666666667,1.1452816313198335
0.7300000000000001,1.0099006043177008
0.7333333333333334,0.9761794963251682
0.7366666666666667,0.8635838087199871
0.7400000000000001,0.9516772165408822
0.7433333333333334,0.9246867387562987
0.7466666666666667,0.8682249595683911
0.75,0.9779952660084968
0.7533333333333334,0.9521776549068361
0.7566666666666667,0.9006911831425682
0.76,0.9800835166151994
0.7633333333333334,0.9530626079150187
0.7666666666666667,0.9565337977101294
0.77,1.0246082192047876
0.7733333333333334,0.9692549746961245
0.7766666666666667,0.8957845388224558
0.78,0.9726425878793475
0.7833333333333334,0.9566836728994603
0.7866666666666667,0.9973427881981617
0.79,1.064888819873743
0.7933333333333333,1.0478383180950377
0.7966666666666667,1.072829708868224
0.8,1.0726914811166235
0.8033333333333333,0.9979655302784792
0.8066666666666668,1.041609189427587
0.81,1.0033224260360338
0.8133333333333334,0.9358461647226816
0.8166666666666668,0.877799186376937
0.8200000000000001,0.841748528782603
0.8233333333333334,0.8647687320327934
0.8266666666666668,0.8081992015321724
0.8300000000000001,0.8413029630953984
0.8333333333333334,0.8925969977789109
0.8366666666666667,0.8195785752292757
0.8400000000000001,0.8428275497093296
0.8433333333333334,0.8026112225390937
0.8466666666666667,0.8791856235077914
0.8500000000000001,0.9508453784769288
0.8533333333333334,0.9456194730014231
0.8566666666666667,0.9018458066696565
0.8600000000000001,0.8784502986414849
0.8633333333333334,0.9002252987245456
0.8666666666666667,0.9642305901345651
0.8700000000000001,1.0386840350141562
0.8733333333333334,1.0097594246672676
0.8766666666666667,1.0130168800582582
0.88,0.9695129803080214
0.8833333333333334,0.9548575328384109
0.8866666666666667,0.9336423670489448
0.89,0.9471415132070669
0.8933333333333334,0.9629970268104169
0.8966666666666667,0.9855761246206683
0.9,1.0414119250792468
0.9033333333333334,1.053376771772725
0.9066666666666667,0.9998581723848777
0.91,1.0946952876255038
0.9133333333333334,1.0559451865053238
0.9166666666666667,1.0207298778660527
0.92,0.9466810913003574
0.9233333333333333,0.9032097030678339
0.9266666666666667,0.9480357908720245
0.93,0.9038567544258491
0.9333333333333333,0.8545991272208562
0.9366666666666668,0.8261009356142651
0.9400000000000001,0.7647722322479976
0.9433333333333334,0.7772884592607138
0.9466666666666668,0.7643177210182595
0.9500000000000001,0.7099901607038979
0.9533333333333334,0.6887595898250077
0.9566666666666668,0.6500743586905317
0.9600000000000001,0.6217472745317406
0.9633333333333334,0.5858393824028033
0.9666666666666667,0.6012537629914604
0.9700000000000001,0.5806699130191546
0.9733333333333334,0.6105170970385176
0.9766666666666667,0.6143026580559878
0.9800000000000001,0.6305112997558954
0.9833333333333334,0.6949927280380731
0.9866666666666667,0.6730101678694856
0.9900000000000001,0.7180918048984224
0.9933333333333334,0.6805324988219497
0.9966666666666667,0.6854890787588691
1.0,0.727237149849806
